县,年末总人口,行政区域土地面积（平方公里）,地区生产总值（万元）,第一产业增加值（万元）,第二产业增加值（万元）,第三产业增加值（万元）,地方财政一般预算收入（万元）（2003年及之前为“地方财政预算内收入”）,地方财政一般预算支出（万元）（2003年及之前为“财政总支出”）,各项税收（万元）,城乡居民储蓄存款余额（万元）,人均地区生产总值（元/人）,规模以上工业总产值（现价）（万元）,adcode,province,city,district
沙县,23.4,1799.0,3140448.0,314206.0,1909784.0,916458.0,137995.0,274627.0,,1247300.0,134495.0,,350405.0,福建省,三明市,沙县区
将乐县,15.4,2241.0,1579591.0,196414.0,809226.0,573951.0,107955.0,212635.0,,635800.0,102905.0,,350428.0,福建省,三明市,将乐县
泰宁县,11.6,1529.0,995144.0,145054.0,497531.0,352559.0,37959.0,171105.0,,457400.0,86160.0,,350429.0,福建省,三明市,泰宁县
建宁县,12.1,1716.0,1329670.0,185575.0,774916.0,369179.0,48509.0,175580.0,,493100.0,109890.0,,350430.0,福建省,三明市,建宁县
三明市三元区,20.6,,2389600.0,126700.0,1465700.0,797200.0,45925.0,112573.0,,,116284.0,,350404.0,福建省,三明市,三元区
三明市梅列区,18.9,,3439400.0,53500.0,1683500.0,1702400.0,76620.0,112054.0,,,183434.0,,350404.0,福建省,三明市,三元区
南平市延平区,47.0,,4058300.0,346000.0,1739000.0,1973300.0,72854.0,247210.0,,,86072.0,,350702.0,福建省,南平市,延平区
邵武市,27.7,2859.0,2442513.0,301823.0,1176640.0,964050.0,188543.0,288934.0,,1326500.0,88018.0,,350781.0,福建省,南平市,邵武市
南平市建阳区,32.8,3383.0,2485170.0,397308.0,1082306.0,1005556.0,197520.0,290198.0,,1402300.0,76232.0,,350703.0,福建省,南平市,建阳区
顺昌县,19.2,1980.0,1331753.0,207395.0,567358.0,557000.0,85168.0,218210.0,,828764.0,69362.0,,350721.0,福建省,南平市,顺昌县
建瓯市,45.5,4199.0,2917225.0,517226.0,1201446.0,1198553.0,146904.0,355301.0,,1781804.0,64044.0,,350783.0,福建省,南平市,建瓯市
浦城县,30.0,3376.0,1666203.0,356531.0,602227.0,707445.0,100178.0,333055.0,,1339400.0,55540.0,,350722.0,福建省,南平市,浦城县
武夷山市,23.8,2803.0,2071161.0,277642.0,820881.0,972638.0,130145.0,277761.0,,1209169.0,87024.0,,350782.0,福建省,南平市,武夷山市
光泽县,13.8,2240.0,1145294.0,431360.0,386718.0,327216.0,68138.0,187604.0,,527964.0,83294.0,,350723.0,福建省,南平市,光泽县
松溪县,12.3,1043.0,815392.0,141081.0,330022.0,344289.0,39724.0,156810.0,,520418.0,66292.0,,350724.0,福建省,南平市,松溪县
政和县,16.9,1744.0,982663.0,177907.0,406601.0,398155.0,56354.0,182068.0,,618727.0,58146.0,,350725.0,福建省,南平市,政和县
福鼎市,54.2,1526.0,4180361.0,584585.0,2296637.0,1299139.0,298125.0,404509.0,,1979221.0,77128.0,,350982.0,福建省,宁德市,福鼎市
福安市,57.7,1810.0,5690118.0,516475.0,3619673.0,1553970.0,,470453.0,,1802928.0,98616.0,,350981.0,福建省,宁德市,福安市
霞浦县,46.7,1708.0,2546093.0,674390.0,701076.0,1170627.0,128943.0,378853.0,,1034746.0,54462.0,,350921.0,福建省,宁德市,霞浦县
古田县,33.0,2377.0,1967990.0,468509.0,520549.0,978932.0,80385.0,285567.0,,1319387.0,59277.0,,350922.0,福建省,宁德市,古田县
屏南县,14.2,1486.0,894523.0,145031.0,247312.0,502180.0,43296.0,214035.0,,520653.0,62995.0,,350923.0,福建省,宁德市,屏南县
寿宁县,17.9,1433.0,1005706.0,167344.0,400483.0,437879.0,51342.0,209307.0,,545721.0,55718.0,,350924.0,福建省,宁德市,寿宁县
周宁县,12.3,1047.0,724356.0,78781.0,264771.0,380804.0,37037.0,176942.0,,443342.0,58891.0,,350925.0,福建省,宁德市,周宁县
柘荣县,9.0,544.0,714191.0,85290.0,324445.0,304456.0,43593.0,134025.0,,281518.0,78483.0,,350926.0,福建省,宁德市,柘荣县
宁德市蕉城区,46.0,,6793700.0,412900.0,4185200.0,2195600.0,221848.0,392411.0,,,149312.0,,350902.0,福建省,宁德市,蕉城区
仙游县,86.7,1841.0,5335232.0,208273.0,2888469.0,2238490.0,262014.0,566535.0,,3259776.0,61679.0,,350322.0,福建省,莆田市,仙游县
莆田市荔城区,52.5,,5657900.0,175800.0,3092100.0,2390000.0,283776.0,331825.0,,,107975.0,,350304.0,福建省,莆田市,荔城区
莆田市城厢区,43.4,,4756400.0,98600.0,1809200.0,2848600.0,243619.0,272430.0,,,109720.0,,350302.0,福建省,莆田市,城厢区
莆田市涵江区,48.8,,5452200.0,154400.0,3563100.0,1734700.0,234420.0,296786.0,,,111840.0,,350303.0,福建省,莆田市,涵江区
莆田市秀屿区,59.6,,4752200.0,599400.0,2426900.0,1725900.0,209746.0,321349.0,,,79869.0,,350305.0,福建省,莆田市,秀屿区
泉州市鲤城区,44.5,,6484100.0,1900.0,3418800.0,3063400.0,112443.0,155154.0,,,146038.0,,350502.0,福建省,泉州市,鲤城区
泉州市丰泽区,60.3,,7238500.0,18400.0,1553400.0,5666700.0,200597.0,235792.0,,,122065.0,,350503.0,福建省,泉州市,丰泽区
泉州市洛江区,21.9,,2821000.0,52000.0,1834700.0,934300.0,119918.0,173601.0,,,129109.0,,350504.0,福建省,泉州市,洛江区
泉州市泉港区,33.6,,7209900.0,110800.0,5765400.0,1333700.0,253158.0,329826.0,,,214581.0,,350505.0,福建省,泉州市,泉港区
惠安县,102.2,708.0,13181101.0,328825.0,9612238.0,3240038.0,495749.0,745377.0,,3674200.0,129163.0,,350521.0,福建省,泉州市,惠安县
晋江市,211.9,744.0,25461830.0,204343.0,15900000.0,9388631.0,1379111.0,1382720.0,,10272634.0,120387.0,,350582.0,福建省,泉州市,晋江市
石狮市,69.4,178.0,9178433.0,250614.0,4297778.0,4630041.0,367535.0,432758.0,,4911100.0,132349.0,,350581.0,福建省,泉州市,石狮市
南安市,151.0,2024.0,12954359.0,305535.0,7703570.0,4945254.0,500506.0,790568.0,,7674675.0,85847.0,,350583.0,福建省,泉州市,南安市
安溪县,102.7,3057.0,7314936.0,525827.0,3773786.0,3015323.0,310195.0,723677.0,,3406087.0,71296.0,,350524.0,福建省,泉州市,安溪县
永春县,46.8,1468.0,4840987.0,251687.0,3055800.0,1533500.0,122700.0,333400.0,,1672730.0,103439.0,,350525.0,福建省,泉州市,永春县
德化县,29.7,2232.0,2781470.0,136233.0,1668318.0,976919.0,119735.0,279072.0,,1142005.0,93810.0,,350526.0,福建省,泉州市,德化县
龙海市,96.31,1337.0,11004570.0,792166.0,6417697.0,3794707.0,529863.0,713229.0,,3605232.0,114661.0,,,,,
长泰县,22.87,900.0,3577393.0,181391.0,2478117.0,917885.0,127798.0,225755.0,,963820.0,156903.0,,,,,
东山县,22.6,249.0,2576800.0,380334.0,1323010.0,873456.0,104443.0,229187.0,,779888.0,114372.0,,710503.0,台湾省,台南市,东山区
南靖县,35.34,1962.0,3748406.0,695965.0,1851323.0,1201118.0,89769.0,277625.0,,971176.0,106459.0,,350627.0,福建省,漳州市,南靖县
平和县,52.4,2310.0,2766803.0,523686.0,893076.0,1350041.0,63191.0,354841.0,,1306675.0,52913.0,,350628.0,福建省,漳州市,平和县
华安县,16.61,1278.0,1758317.0,336740.0,942874.0,478703.0,49299.0,160840.0,,458221.0,105573.0,,350629.0,福建省,漳州市,华安县
云霄县,41.23,1051.0,2607164.0,373245.0,1243049.0,990870.0,99128.0,264443.0,,1123054.0,62068.0,,350622.0,福建省,漳州市,云霄县
漳浦县,86.05,2149.0,5202979.0,836771.0,1885670.0,2480538.0,260106.0,573275.0,,2181423.0,61061.0,,350623.0,福建省,漳州市,漳浦县
诏安县,62.8,1294.0,2848743.0,516581.0,1382050.0,950112.0,63580.0,282448.0,,1062729.0,45456.0,,350624.0,福建省,漳州市,诏安县
漳州市芗城区,60.23,,7713600.0,112100.0,3352700.0,4248800.0,160635.0,259006.0,,,128271.0,,350602.0,福建省,漳州市,芗城区
漳州市龙文区,19.56,,3613600.0,60000.0,1383000.0,2170600.0,115252.0,153401.0,,,185121.0,,350603.0,福建省,漳州市,龙文区
龙岩市新罗区,74.2,,9465000.0,490500.0,4631800.0,4342700.0,243513.0,458178.0,,,128165.0,,350802.0,福建省,龙岩市,新罗区
长汀县,40.1,3099.0,2897495.0,380480.0,1321009.0,1196006.0,144441.0,380977.0,,1274501.0,72167.0,,350821.0,福建省,龙岩市,长汀县
龙岩市永定区,36.0,2226.0,2670504.0,357834.0,1088795.0,1223875.0,163111.0,315620.0,,1130768.0,73975.0,,350803.0,福建省,龙岩市,永定区
上杭县,37.4,2855.0,4024642.0,552016.0,1717036.0,1755590.0,273773.0,501119.0,,1465700.0,107467.0,,350823.0,福建省,龙岩市,上杭县
武平县,27.6,2638.0,2554853.0,370792.0,1107472.0,1076589.0,142304.0,329879.0,,866444.0,92400.0,,350824.0,福建省,龙岩市,武平县
漳平市,24.1,2956.0,2590538.0,352241.0,1133553.0,1104744.0,90804.0,246869.0,,909440.0,107269.0,,350881.0,福建省,龙岩市,漳平市
连城县,24.6,2579.0,2586571.0,378484.0,1180277.0,1027810.0,65285.0,296182.0,,695913.0,104932.0,,350825.0,福建省,龙岩市,连城县
厦门市思明区,102.3,,18964600.0,26900.0,3135000.0,15802700.0,586246.0,1003757.0,,,186110.0,,350203.0,福建省,厦门市,思明区
厦门市海沧区,41.6,,7968700.0,16400.0,4807000.0,3145300.0,398351.0,809526.0,,,201483.0,,350205.0,福建省,厦门市,海沧区
厦门市湖里区,102.6,,12972900.0,,5495200.0,7477700.0,495977.0,584885.0,,,126134.0,,350206.0,福建省,厦门市,湖里区
厦门市集美区,74.8,,7893700.0,29900.0,3863100.0,4000700.0,378859.0,679858.0,,,109029.0,,350211.0,福建省,厦门市,集美区
厦门市同安区,66.3,,5512300.0,104600.0,2987200.0,2420500.0,256692.0,646202.0,,,86535.0,,350212.0,福建省,厦门市,同安区
厦门市翔安区,41.4,,6638300.0,87100.0,4652300.0,1898900.0,208952.0,519428.0,,,167634.0,,350213.0,福建省,厦门市,翔安区
胶州市,86.72,1324.0,11475900.0,564900.0,5342900.0,5568100.0,1013877.0,1170272.0,,5084409.0,,,370281.0,山东省,青岛市,胶州市
平度市,138.8,3176.0,6846700.0,1095500.0,2462100.0,3289100.0,580550.0,1020663.0,,5526669.0,,,370283.0,山东省,青岛市,平度市
莱西市,74.35,1568.0,5263500.0,668800.0,1930100.0,2664600.0,509591.0,749327.0,,3293234.0,,,370285.0,山东省,青岛市,莱西市
青岛市崂山区,31.69,395.8,,,,,1571045.0,1021655.0,,,,,370212.0,山东省,青岛市,崂山区
青岛市市南区,55.09,32.0,,,,,872218.0,496106.0,,,,,370212.0,山东省,青岛市,崂山区
青岛市市北区,91.36,66.0,,,,,947110.0,655442.0,,,,,370203.0,山东省,青岛市,市北区
青岛市黄岛区,132.95,2128.0,,,,,2680471.0,2310526.0,,8110180.0,,,370211.0,山东省,青岛市,黄岛区
青岛市李沧区,42.31,99.1,,,,,1062595.0,837013.0,,,,,370213.0,山东省,青岛市,李沧区
青岛市城阳区,56.42,583.7,,,,,1534000.0,1203845.0,,6200800.0,,,370214.0,山东省,青岛市,城阳区
青岛市即墨区,118.31,1921.0,12010500.0,746300.0,5866700.0,5397500.0,1118727.0,1371321.0,,6627186.0,,,370215.0,山东省,青岛市,即墨区
济南市市中区,66.46,281.5,,,,,1002551.0,615581.0,,,,,370103.0,山东省,济南市,市中区
济南市槐荫区,45.14,151.6,,,,,529037.0,453693.0,,,,,370104.0,山东省,济南市,槐荫区
济南市天桥区,53.19,259.0,,,,,441005.0,380016.0,,,,,370105.0,山东省,济南市,天桥区
济南市历城区,95.04,1301.0,,,,,1082844.0,726269.0,,,,,370112.0,山东省,济南市,历城区
济南市历下区,71.36,100.9,,,,,1479133.0,868189.0,,,,,370102.0,山东省,济南市,历下区
济南市长清区,57.19,1209.0,3179399.0,320460.0,1528597.0,1330342.0,256307.0,585007.0,,2905830.0,,,370113.0,山东省,济南市,长清区
济南市章丘区,105.53,1719.0,9110255.0,768641.0,4672530.0,3669084.0,642171.0,729543.0,,5756706.0,,,370114.0,山东省,济南市,章丘区
平阴县,37.38,715.0,2231664.0,318715.0,1280401.0,632548.0,230135.0,325176.0,,1543933.0,,,370124.0,山东省,济南市,平阴县
济南市济阳区,59.72,1099.0,2252493.0,417243.0,1048357.0,786893.0,269518.0,508122.0,,1905653.0,,,370115.0,山东省,济南市,济阳区
商河县,64.27,1162.0,1629800.0,447262.0,460808.0,721730.0,135125.0,438097.0,,1671000.0,,,370126.0,山东省,济南市,商河县
济南市钢城区,30.09,506.0,,,,,208397.0,186508.0,,,,,370117.0,山东省,济南市,钢城区
济南市莱芜区,99.48,1740.0,,,,,402190.0,606328.0,,,,,370116.0,山东省,济南市,莱芜区
淄博市淄川区,63.52,960.1,,,,,335640.0,433592.0,,4416739.0,,,370302.0,山东省,淄博市,淄川区
淄博市张店区,86.59,360.0,,,,,878770.0,856057.0,,9744903.0,,,370303.0,山东省,淄博市,张店区
淄博市博山区,43.87,698.0,,,,,223332.0,333767.0,,2904702.0,,,370304.0,山东省,淄博市,博山区
淄博市临淄区,61.29,664.0,,,,,720666.0,507239.0,,5238421.0,,,370305.0,山东省,淄博市,临淄区
淄博市周村区,34.32,307.3,,,,,223496.0,319330.0,,2885431.0,,,370306.0,山东省,淄博市,周村区
桓台县,50.38,509.0,6115190.0,131944.0,3521120.0,2462126.0,368537.0,442809.0,,2440748.0,,,370321.0,山东省,淄博市,桓台县
高青县,36.93,831.0,1763725.0,345482.0,715251.0,702992.0,158055.0,300190.0,,1387442.0,,,370322.0,山东省,淄博市,高青县
沂源县,57.51,1636.0,2602797.0,367375.0,1066436.0,1168986.0,216428.0,379323.0,,2060152.0,,,370323.0,山东省,淄博市,沂源县
枣庄市市中区,59.2,374.0,,,,,226608.0,321145.0,,3250139.0,,,370402.0,山东省,枣庄市,市中区
枣庄市薛城区,58.67,507.0,,,,,224032.0,315321.0,,2872300.0,,,370403.0,山东省,枣庄市,薛城区
枣庄市峄城区,42.55,637.0,,,,,94301.0,242998.0,,951900.0,,,370404.0,山东省,枣庄市,峄城区
枣庄市台儿庄区,34.37,531.8,,,,,79200.0,209073.0,,904767.0,,,370405.0,山东省,枣庄市,台儿庄区
枣庄市山亭区,53.74,1019.0,,,,,51305.0,245952.0,,942800.0,,,370406.0,山东省,枣庄市,山亭区
滕州市,175.63,1495.0,7483500.0,749900.0,3709200.0,3024400.0,680016.0,886815.0,,5721500.0,,,370481.0,山东省,枣庄市,滕州市
烟台市芝罘区,70.77,179.0,,,,,681183.0,374862.0,,4531598.0,,,370602.0,山东省,烟台市,芝罘区
烟台市福山区,55.26,838.0,,,,,1321000.0,1219080.0,,6774389.0,,,370611.0,山东省,烟台市,福山区
龙口市,63.53,906.0,10748132.0,336427.0,5301028.0,5110677.0,1010077.0,1006533.0,,6095574.0,,,370681.0,山东省,烟台市,龙口市
莱阳市,85.13,1731.0,4384124.0,536345.0,1828520.0,2019259.0,222226.0,446048.0,,3649296.0,,,370682.0,山东省,烟台市,莱阳市
蓬莱市,40.14,1009.0,3569547.0,509727.0,1177586.0,1882234.0,330003.0,414697.0,,3329723.0,,,,,,
招远市,56.02,1433.0,6821576.0,463572.0,2975330.0,3382674.0,531231.0,600782.0,,4109193.0,,,370685.0,山东省,烟台市,招远市
莱州市,83.93,1931.0,6636682.0,849866.0,2920275.0,2866541.0,400017.0,461105.0,,6133048.0,,,370683.0,山东省,烟台市,莱州市
栖霞市,58.73,2016.0,2973547.0,589643.0,871968.0,1511936.0,153502.0,354378.0,,2463800.0,,,320113.0,江苏省,南京市,栖霞区
海阳市,63.82,1910.0,4348281.0,809467.0,1404081.0,2134733.0,282020.0,422922.0,,3398824.0,,,370687.0,山东省,烟台市,海阳市
长岛县,4.13,59.0,743741.0,440943.0,31767.0,271031.0,14360.0,109106.0,,333828.0,,,,,,
烟台市莱山区,28.31,334.0,,,,,456916.0,456403.0,,3151335.0,,,370613.0,山东省,烟台市,莱山区
烟台市牟平区,44.77,1513.0,,,,,362050.0,256058.0,,3055786.0,,,370612.0,山东省,烟台市,牟平区
潍坊市潍城区,35.97,269.5,,,,,211977.0,190493.0,,2883375.8,,,370702.0,山东省,潍坊市,潍城区
潍坊市寒亭区,48.16,1301.0,,,,,580229.0,557634.0,,4004688.7,,,370703.0,山东省,潍坊市,寒亭区
潍坊市坊子区,55.57,895.5,,,,,179650.0,350282.0,,2207375.0,,,370704.0,山东省,潍坊市,坊子区
昌邑市,58.54,1628.0,4440600.0,482300.0,1914600.0,2043700.0,320932.0,443383.0,,3598202.0,,,220202.0,吉林省,吉林市,昌邑区
昌乐县,63.99,1101.0,3156000.0,457000.0,1149000.0,1550000.0,255383.0,345487.0,,2823909.0,,,370725.0,山东省,潍坊市,昌乐县
安丘市,97.79,1712.0,3191400.0,518600.0,881500.0,1791300.0,254800.0,486200.0,,3814314.0,,,370784.0,山东省,潍坊市,安丘市
寿光市,110.92,1990.0,7681100.0,1012300.0,3284800.0,3384000.0,944116.0,1012670.0,,6843230.0,,,370783.0,山东省,潍坊市,寿光市
青州市,95.85,1569.0,5493178.0,608178.0,2253000.0,2632000.0,488811.0,596254.0,,6401699.0,,,370781.0,山东省,潍坊市,青州市
高密市,89.9,1527.0,5001000.0,474000.0,1632000.0,2895000.0,500108.0,538758.0,,4368000.0,,,370785.0,山东省,潍坊市,高密市
诸城市,111.94,2151.0,6367505.0,697000.0,2381708.0,3288797.0,653075.0,787968.0,,5648157.0,,,370782.0,山东省,潍坊市,诸城市
临朐县,92.82,1831.0,3080400.0,367700.0,1250300.0,1462400.0,200109.0,438066.0,,3682817.0,,,370724.0,山东省,潍坊市,临朐县
潍坊市奎文区,56.56,180.0,,,,,1121451.0,2031800.0,,4645438.9,,,370705.0,山东省,潍坊市,奎文区
济宁市任城区,126.37,884.0,,,,,859223.0,819647.0,,10182626.0,,,370811.0,山东省,济宁市,任城区
济宁市兖州区,65.34,650.0,6483200.0,323344.0,3297605.0,2862251.0,548676.0,609595.0,,3398538.0,,,370812.0,山东省,济宁市,兖州区
曲阜市,65.83,815.0,3550600.0,260600.0,1144800.0,2145200.0,250000.0,482300.0,,2802000.0,,,370881.0,山东省,济宁市,曲阜市
泗水县,64.82,1118.0,1766700.0,482500.0,487700.0,796500.0,92356.0,363119.0,,1842308.0,,,370831.0,山东省,济宁市,泗水县
邹城市,121.79,1617.0,8076400.0,585700.0,3919200.0,3571500.0,777870.0,856436.0,,4622265.0,,,370883.0,山东省,济宁市,邹城市
微山县,73.67,1738.0,3797167.0,572917.0,1345832.0,1878418.0,296326.0,426916.0,,1976583.0,,,370826.0,山东省,济宁市,微山县
鱼台县,48.31,653.0,1777800.0,500300.0,509100.0,768400.0,105234.0,288579.0,,1479598.0,,,370827.0,山东省,济宁市,鱼台县
